p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
H2AFJ	1.60947646546109e-52	0.296850554656319	0.353	0.204	2.97109355524118e-48	3	H2AFJ
CAST	3.20596322862171e-49	0.327581787113169	0.421	0.268	5.91820812003568e-45	3	CAST
MT-CO31	2.12616187735343e-46	0.374072132344168	0.998	0.995	3.92489482559443e-42	3	MT-CO3
CISD21	4.62508993405444e-45	0.27662686670318	0.446	0.298	8.53791601826449e-41	3	CISD2
ANP32B1	1.48128201846512e-43	0.454775137086453	0.706	0.65	2.73444660608661e-39	3	ANP32B
EIF2S2	1.94776656620753e-42	0.334145483254587	0.596	0.474	3.5955770812191e-38	3	EIF2S2
SMC41	7.84176196838877e-42	0.383845803205063	0.458	0.325	1.44758925936457e-37	3	SMC4
ACP1	1.41769529369372e-41	0.272864730997955	0.512	0.372	2.6170655121586e-37	3	ACP1
HBA11	2.99738891812273e-41	1.49115749868447	0.65	0.579	5.53317994285456e-37	3	HBA1
H1FX1	2.4419087131257e-40	0.453867347387462	0.623	0.476	4.50776348443004e-36	3	H1FX
TUBB4B1	3.92715122088102e-40	0.423954970328145	0.489	0.361	7.24952115374637e-36	3	TUBB4B
YWHAH	9.45994941599305e-39	0.31252884432835	0.487	0.36	1.74630666219232e-34	3	YWHAH
METAP2	1.0337474154583e-38	0.418815838516279	0.504	0.391	1.90829772893603e-34	3	METAP2
MT-CO1	2.82826710166681e-38	0.272663961710818	0.999	0.998	5.22098106967694e-34	3	MT-CO1
C7orf731	2.58853701010095e-34	0.27571634484308	0.595	0.479	4.77843932064635e-30	3	C7orf73
TOP11	8.19752079402185e-34	0.261801283490088	0.514	0.381	1.51326233857643e-29	3	TOP1
TUBA1C	4.47865853854905e-33	0.284152458274565	0.276	0.169	8.26760366216155e-29	3	TUBA1C
HBA21	1.10978131083763e-30	1.34312879289643	0.706	0.668	2.04865629980627e-26	3	HBA2
GUK11	1.15732226094462e-30	0.271317741118012	0.685	0.623	2.13641689370377e-26	3	GUK1
MT-CO21	2.90651083378354e-30	0.287376582013073	0.999	0.997	5.36541899916442e-26	3	MT-CO2
MT-ND41	3.89326181849756e-30	0.337127193397745	0.982	0.984	7.18696131694649e-26	3	MT-ND4
MT-ND11	1.15731070113575e-28	0.446133053659295	0.912	0.933	2.1363955542966e-24	3	MT-ND1
RPA3	1.25147989368904e-28	0.311373241808959	0.403	0.296	2.31023188374996e-24	3	RPA3
MT-ND3	4.41920724056745e-25	0.386644736600902	0.979	0.978	8.15785656608751e-21	3	MT-ND3
MT-ATP61	1.01830560849222e-22	0.366834373716785	0.961	0.968	1.87979215327663e-18	3	MT-ATP6
KIAA01011	1.10385712523478e-22	0.304826058957948	0.409	0.31	2.0377202531834e-18	3	KIAA0101
MT-ND21	5.41751677301148e-19	0.501018091588237	0.953	0.959	1.00007359629792e-14	3	MT-ND2
MT-CYB	5.25895022464514e-16	0.333264176767158	0.955	0.964	9.70802211469493e-12	3	MT-CYB
ARL6IP11	1.87065015609381e-15	0.521420183939433	0.453	0.389	3.45322018814917e-11	3	ARL6IP1
HIST1H4C1	4.76915664970241e-15	0.285575294475223	0.611	0.566	8.80386317535065e-11	3	HIST1H4C
HBB1	5.91491376283908e-12	1.30988884094909	0.8	0.823	1.09189308062009e-07	3	HBB
LYZ	0	5.63717680737808	0.983	0.224	0	4	LYZ
S100A8	0	5.275357164657	0.917	0.254	0	4	S100A8
S100A9	0	5.15397940596543	0.937	0.287	0	4	S100A9
RP11-1143G9.4	0	4.22120309941272	0.476	0.09	0	4	RP11-1143G9.4
CST3	0	3.22058067631202	0.972	0.163	0	4	CST3
TYROBP	0	3.12062231087905	0.948	0.131	0	4	TYROBP
LGALS1	0	3.107709799852	0.974	0.255	0	4	LGALS1
S100A12	0	2.95901589017027	0.649	0.044	0	4	S100A12
S100A6	0	2.86514303846358	0.981	0.596	0	4	S100A6
SRGN	0	2.7941208569446	0.976	0.389	0	4	SRGN
FCER1G	0	2.77894927355939	0.945	0.079	0	4	FCER1G
FCN1	0	2.74116014742842	0.772	0.049	0	4	FCN1
S100A4	0	2.5799283342187	0.992	0.693	0	4	S100A4
CXCL8	0	2.53508489736883	0.589	0.037	0	4	CXCL8
MNDA	0	2.38652202620196	0.849	0.027	0	4	MNDA
FTL	0	2.34514042969976	1	0.99	0	4	FTL
S100A11	0	2.29258260678648	0.881	0.068	0	4	S100A11
ANXA1	0	2.23003889686123	0.895	0.094	0	4	ANXA1
CTSS	0	2.14535557056932	0.813	0.25	0	4	CTSS
CH17-373J23.1	0	2.11816774078028	0.728	0.138	0	4	CH17-373J23.1
CFD	0	2.05695633492119	0.805	0.033	0	4	CFD
S100A10	0	2.03852608158212	0.83	0.138	0	4	S100A10
LST1	0	1.99182233760701	0.911	0.41	0	4	LST1
AIF1	0	1.9569105360748	0.954	0.404	0	4	AIF1
COTL1	0	1.94104077141915	0.885	0.181	0	4	COTL1
VCAN	0	1.83999060580276	0.654	0.016	0	4	VCAN
CSTA	0	1.83829853413378	0.767	0.016	0	4	CSTA
TYMP	0	1.78132190667975	0.823	0.081	0	4	TYMP
RETN	0	1.65194699336469	0.546	0.093	0	4	RETN
PSAP	0	1.58643759784224	0.859	0.424	0	4	PSAP
SH3BGRL3	0	1.50401625198025	0.981	0.755	0	4	SH3BGRL3
VIM	0	1.45521842288953	0.967	0.653	0	4	VIM
KLF4	0	1.42812770664458	0.733	0.114	0	4	KLF4
ACTB	0	1.30551738785299	1	0.982	0	4	ACTB
SERPINA1	0	1.29447681443325	0.511	0.013	0	4	SERPINA1
CD14	0	1.28615207445189	0.493	0.016	0	4	CD14
ANXA2	0	1.26042268090399	0.767	0.288	0	4	ANXA2
GRN	0	1.24155821443627	0.753	0.205	0	4	GRN
RNASE2	0	1.18293374141126	0.48	0.013	0	4	RNASE2
NAMPT	0	1.17565384996636	0.601	0.086	0	4	NAMPT
CYBA	0	1.17041650052867	0.997	0.849	0	4	CYBA
CLEC12A	0	1.06809013280771	0.552	0.01	0	4	CLEC12A
STXBP2	0	1.06417543157862	0.654	0.18	0	4	STXBP2
SELL1	0	1.05892670569093	0.689	0.195	0	4	SELL
MGST1	0	1.05188761748757	0.555	0.024	0	4	MGST1
CEBPB	0	1.04141621934259	0.564	0.084	0	4	CEBPB
C14orf2	0	1.04012491627134	0.977	0.804	0	4	C14orf2
FGL2	0	1.02885548415262	0.527	0.008	0	4	FGL2
C1orf162	0	1.02560032428075	0.632	0.129	0	4	C1orf162
CFP	0	1.01205522574257	0.603	0.077	0	4	CFP
CTSD	0	0.974432526578262	0.601	0.134	0	4	CTSD
SAMHD1	0	0.961743765893582	0.59	0.141	0	4	SAMHD1
RNASE6	0	0.953141090339077	0.59	0.083	0	4	RNASE6
CEBPD	0	0.943301571503564	0.497	0.013	0	4	CEBPD
TMEM176B	0	0.926849964206882	0.437	0.008	0	4	TMEM176B
TNFSF13B	0	0.918663196867059	0.609	0.122	0	4	TNFSF13B
C10orf54	0	0.898771736073777	0.614	0.168	0	4	C10orf54
CD361	0	0.892119718251467	0.551	0.108	0	4	CD36
CLEC7A	0	0.886978459262387	0.412	0.007	0	4	CLEC7A
CD68	0	0.857096947394687	0.489	0.1	0	4	CD68
IFI30	0	0.847813115315422	0.468	0.044	0	4	IFI30
GLIPR1	0	0.824531985592789	0.641	0.178	0	4	GLIPR1
MAFB	0	0.820647475950527	0.341	0.013	0	4	MAFB
MPEG1	0	0.813225096887899	0.49	0.041	0	4	MPEG1
GCA	0	0.808410661545055	0.51	0.062	0	4	GCA
FGR	0	0.808077228206319	0.486	0.024	0	4	FGR
RAB31	0	0.796134807816915	0.47	0.011	0	4	RAB31
LY96	0	0.782649013626584	0.506	0.073	0	4	LY96
CD302	0	0.77615037931024	0.468	0.015	0	4	CD302
PLBD1	0	0.751717005872527	0.389	0.004	0	4	PLBD1
IGSF6	0	0.749603344268526	0.401	0.007	0	4	IGSF6
JAML	0	0.711420623616222	0.423	0.043	0	4	JAML
RAB32	0	0.706806504851016	0.432	0.015	0	4	RAB32
KCTD12	0	0.700647402533226	0.453	0.065	0	4	KCTD12
STX11	0	0.700305064977686	0.426	0.017	0	4	STX11
LINC01272	0	0.686204257000843	0.296	0.006	0	4	LINC01272
AHNAK	0	0.662820334255738	0.449	0.069	0	4	AHNAK
CES1	0	0.641942229974735	0.31	0.007	0	4	CES1
CLEC4A	0	0.631716700570901	0.389	0.025	0	4	CLEC4A
CPVL	0	0.591548297677078	0.363	0.039	0	4	CPVL
TMEM176A	0	0.559884700960588	0.301	0.004	0	4	TMEM176A
PILRA	0	0.553362092049921	0.3	0.007	0	4	PILRA
SNX10	0	0.520332681215894	0.354	0.03	0	4	SNX10
TRIB1	0	0.507506713865357	0.306	0.016	0	4	TRIB1
CDA	0	0.50292435126675	0.29	0.004	0	4	CDA
MARCH1	0	0.48903604876781	0.33	0.019	0	4	MARCH1
SLC7A7	0	0.486630768270455	0.291	0.012	0	4	SLC7A7
CECR1	0	0.473103460544184	0.329	0.04	0	4	CECR1
CDC42EP3	0	0.465529590143094	0.304	0.031	0	4	CDC42EP3
TREM1	0	0.437538159196213	0.262	0.012	0	4	TREM1
SLC11A1	0	0.43709425191849	0.27	0.015	0	4	SLC11A1
PRAM1	0	0.436626429585691	0.308	0.03	0	4	PRAM1
ITGAM	0	0.428597544980957	0.262	0.018	0	4	ITGAM
TGFBI	0	0.423183812869121	0.262	0.008	0	4	TGFBI
C19orf38	0	0.419971839814372	0.28	0.025	0	4	C19orf38
BST1	0	0.417360721078944	0.283	0.024	0	4	BST1
SAMSN1	0	0.40260826332394	0.267	0.027	0	4	SAMSN1
ODF3B	0	0.389064827223367	0.265	0.013	0	4	ODF3B
FAM105A	0	0.367745400717851	0.256	0.021	0	4	FAM105A
MS4A6A	2.37613351652756e-307	1.22961032617594	0.671	0.224	4.38634247150988e-303	4	MS4A6A
LINC00936	5.40487525393136e-299	0.939562976634363	0.581	0.163	9.97739971875728e-295	4	LINC00936
MT-CO11	7.04206489628536e-297	0.89456849830724	1	0.998	1.29996517985428e-292	4	MT-CO1
ITGB2	1.94578026814911e-295	1.05080537741763	0.848	0.396	3.59191037500325e-291	4	ITGB2
NPC2	1.1656082386794e-294	1.12636293859254	0.843	0.43	2.15171280860217e-290	4	NPC2
CASP1	1.07155950576287e-286	0.728556601216492	0.508	0.124	1.97809884763826e-282	4	CASP1
TMSB101	6.52349461051065e-286	0.799991938063767	1	0.988	1.20423710510027e-281	4	TMSB10
PPT1	5.97806853000217e-285	0.737596496595598	0.531	0.137	1.1035514506384e-280	4	PPT1
ATP5E	4.74131428194563e-283	0.793757704112229	0.999	0.985	8.75246616447163e-279	4	ATP5E
PFN1	3.92319136484451e-281	0.982868453044083	0.998	0.892	7.24221125950297e-277	4	PFN1
SPI1	1.46377716551934e-280	0.975317268684269	0.7	0.264	2.7021326475487e-276	4	SPI1
ARPC1B	1.0658299333537e-276	1.04900805376361	0.902	0.589	1.96752205697094e-272	4	ARPC1B
TSPO	1.6198682556953e-273	1.15977646423086	0.883	0.568	2.99027680001353e-269	4	TSPO
DUSP1	1.34586289003577e-269	1.38611018834445	0.932	0.728	2.48446289500603e-265	4	DUSP1
CARD16	2.15997660441012e-266	0.83140181965147	0.567	0.169	3.98731681174107e-262	4	CARD16
AP1S2	2.82597712085737e-265	1.12528194131001	0.79	0.396	5.21675376510271e-261	4	AP1S2
CSF2RA	3.08562306573008e-265	0.36594181197719	0.271	0.033	5.69606017933772e-261	4	CSF2RA
APLP2	1.08814928440991e-263	0.850912969823212	0.648	0.227	2.00872357902069e-259	4	APLP2
TMEM107	3.74615549942778e-263	1.44514716864641	0.575	0.189	6.91540305194368e-259	4	TMEM107
SCO2	7.67752354484982e-262	0.52994656757053	0.348	0.059	1.41727084637928e-257	4	SCO2
RGS2	2.37932842795446e-259	1.06898464301726	0.635	0.209	4.39224027800393e-255	4	RGS2
ASAH1	9.03693093489484e-257	0.800676144449778	0.525	0.148	1.66821745058159e-252	4	ASAH1
CTSH	2.72434267318539e-255	0.629508166247013	0.446	0.103	5.02913657470024e-251	4	CTSH
AGTRAP	3.21714361413577e-254	0.529095185269256	0.416	0.088	5.93884711169463e-250	4	AGTRAP
NFKBIA	7.12159557319639e-252	1.25399111488826	0.73	0.326	1.31464654281205e-247	4	NFKBIA
RNF130	1.87127871581593e-251	0.711279977984691	0.569	0.174	3.4543805093962e-247	4	RNF130
MCL1	1.33080280611792e-247	0.998512812929693	0.749	0.336	2.45666198009369e-243	4	MCL1
CD48	1.47871885633791e-243	0.737029707732825	0.567	0.166	2.72971500879979e-239	4	CD48
CTSZ	9.34919108753804e-242	0.66585786869745	0.484	0.129	1.72586067475952e-237	4	CTSZ
PFDN51	1.35142056659448e-237	0.786646493002109	0.992	0.937	2.49472236593341e-233	4	PFDN5
SERF2	1.79182657345183e-235	0.686806395089983	0.997	0.975	3.30771185459208e-231	4	SERF2
FTH1	1.68127141143252e-233	1.54283023780073	0.998	0.999	3.10362702550444e-229	4	FTH1
MSRB1	6.32101304742123e-232	0.390826196926719	0.282	0.043	1.16685900855396e-227	4	MSRB1
MXD1	1.04133299838003e-230	0.393417812872537	0.279	0.042	1.92230071500954e-226	4	MXD1
CCL3	3.59603491505897e-227	1.36732217910223	0.458	0.123	6.63828045319886e-223	4	CCL3
RGS18	2.08562509499964e-225	0.375343252581433	0.293	0.047	3.85006392536933e-221	4	RGS18
BCL2A1	2.12996199677477e-221	0.558100397608593	0.281	0.046	3.93190984604622e-217	4	BCL2A1
CTSC	8.32866215684429e-214	0.502340579556208	0.378	0.084	1.53747103415346e-209	4	CTSC
OAZ1	2.54165295955176e-213	0.730653949375585	0.994	0.968	4.69189136333255e-209	4	OAZ1
CD86	3.02078097541494e-205	0.402914042616043	0.302	0.056	5.57636168061599e-201	4	CD86
IFI6	2.70056967163066e-203	1.0472058777872	0.563	0.211	4.98525161383019e-199	4	IFI6
GLIPR2	3.2279639893395e-202	0.493696961004975	0.394	0.096	5.95882152432071e-198	4	GLIPR2
ZFP36	7.92258632327383e-198	1.01271296120242	0.835	0.506	1.46250943527635e-193	4	ZFP36
SGK1	3.07721786401316e-197	0.905961979337288	0.423	0.119	5.6805441769683e-193	4	SGK1
ZFAND5	1.70285811352121e-196	0.760644492128294	0.609	0.246	3.14347607756015e-192	4	ZFAND5
PYCARD	1.41666297762443e-195	0.818044070750203	0.753	0.384	2.6151598566947e-191	4	PYCARD
CYBB	2.43008448305983e-194	0.768663843572131	0.538	0.189	4.48593595572844e-190	4	CYBB
B2M1	4.67857037174593e-189	0.710812303388756	1	1	8.63664090624298e-185	4	B2M
LYN	6.78914016090378e-188	0.557381358421391	0.437	0.125	1.25327527370284e-183	4	LYN
IER3	6.24878780686372e-182	0.472763424856517	0.283	0.056	1.15352622914704e-177	4	IER3
NFKBIZ	8.44679559480976e-181	0.687468129840283	0.501	0.172	1.55927846680188e-176	4	NFKBIZ
WARS	1.40380544462227e-179	0.379221651671324	0.261	0.047	2.59142485077271e-175	4	WARS
MPO	3.42547345099572e-178	1.69234962986301	0.268	0.051	6.32342399053809e-174	4	MPO
ANXA5	3.59368633459778e-178	0.700008949066388	0.588	0.241	6.6339449736675e-174	4	ANXA5
CD441	6.42872876239987e-177	0.815046128885788	0.729	0.365	1.18674332953902e-172	4	CD44
CD83	5.78722620988217e-173	0.46199481765847	0.337	0.08	1.06832195834425e-168	4	CD83
FLNA	2.14517952132959e-171	0.59381241257161	0.506	0.176	3.96000139637443e-167	4	FLNA
PLAUR	1.13589377091222e-169	0.655932380470329	0.471	0.155	2.09685990110397e-165	4	PLAUR
RP11-160E2.6	1.00140352857125e-166	0.954302482373077	0.552	0.229	1.84859091374253e-162	4	RP11-160E2.6
PLEK	5.35455855192169e-164	0.580070931697502	0.525	0.189	9.88451508684745e-160	4	PLEK
NDUFB1	1.89910663494288e-163	0.767044771305182	0.842	0.587	3.50575084810457e-159	4	NDUFB1
SERPINB1	2.06825048389623e-161	0.72418173923874	0.614	0.277	3.81799039327244e-157	4	SERPINB1
GPR183	5.77647116602297e-160	0.607792455362243	0.319	0.077	1.06633657724784e-155	4	GPR183
NAIP	1.3260289461512e-158	0.316937844919671	0.252	0.049	2.44784943459512e-154	4	NAIP
EMP3	3.03673295298128e-157	0.707536031283554	0.833	0.502	5.60580903120344e-153	4	EMP3
ZYX	5.56863386584599e-156	0.482983620114249	0.411	0.127	1.02796981163517e-151	4	ZYX
BLOC1S1	1.22299281677276e-155	0.676081162302253	0.718	0.388	2.25764473976252e-151	4	BLOC1S1
HACD4	1.89102527674269e-153	0.453225165508517	0.395	0.118	3.490832660867e-149	4	HACD4
TNFSF10	1.41663296313629e-152	0.438558777962201	0.294	0.069	2.6151044499496e-148	4	TNFSF10
PRELID1	1.12431783429132e-151	0.737322609544648	0.69	0.366	2.07549072210178e-147	4	PRELID1
CD63	4.19218986668061e-149	0.695026807091045	0.648	0.323	7.73878249389241e-145	4	CD63
ALDOA	6.45160391784978e-149	0.709339180401646	0.883	0.66	1.19096608323507e-144	4	ALDOA
GABARAP	6.54432945919746e-149	0.421503810156	0.354	0.099	1.20808321816785e-144	4	GABARAP
CAPN2	1.1901155415588e-146	0.415646190107744	0.357	0.101	2.19695328971754e-142	4	CAPN2
TPP1	4.05238829449684e-146	0.529981877525576	0.481	0.18	7.48070879164117e-142	4	TPP1
NEAT11	2.64791080632542e-144	0.903185391469798	0.934	0.768	4.88804334847673e-140	4	NEAT1
LCP1	7.9237365894966e-144	0.707813776492078	0.719	0.395	1.46272177442107e-139	4	LCP1
MT2A	1.54788104637397e-142	0.650935108630252	0.465	0.166	2.85738841160635e-138	4	MT2A
RP6-159A1.4	2.34016731081195e-142	0.349731850044712	0.252	0.054	4.31994885575885e-138	4	RP6-159A1.4
NCF2	1.60024199369971e-140	0.47332018043288	0.365	0.111	2.95404672036967e-136	4	NCF2
EVI2B	1.42136155842005e-138	0.723808159957007	0.653	0.337	2.62383343684341e-134	4	EVI2B
CAPG	1.90388804189761e-138	0.663495482160183	0.64	0.32	3.51457732534298e-134	4	CAPG
RPL411	9.31099293651222e-137	0.477244132345129	1	0.997	1.71880929608016e-132	4	RPL41
HCST1	2.05876581904712e-136	0.751606880010434	0.737	0.423	3.80048170196098e-132	4	HCST
NUP214	3.04004526962954e-136	0.506328529371578	0.42	0.147	5.61192356773614e-132	4	NUP214
SAT11	7.08382434998276e-136	1.13205504982384	0.876	0.662	1.30767397500682e-131	4	SAT1
MAP3K1	2.21100960796371e-135	0.30383225752879	0.252	0.056	4.08152373630101e-131	4	MAP3K1
FCGRT	3.0518998561364e-135	0.629747639493254	0.649	0.327	5.63380713442779e-131	4	FCGRT
VAMP8	4.81042452418939e-135	0.72353659986059	0.746	0.446	8.88004367165361e-131	4	VAMP8
COX4I1	5.94406963220826e-135	0.532037541377752	0.976	0.897	1.09727525410565e-130	4	COX4I1
RAB11FIP1	2.09457817995686e-134	0.451068120816585	0.357	0.109	3.86659132020037e-130	4	RAB11FIP1
RBM47	3.11446686888545e-134	0.317789018132993	0.266	0.063	5.74930583996254e-130	4	RBM47
AC090498.11	5.54586681307309e-134	0.695497162310728	0.946	0.718	1.02376701369329e-129	4	AC090498.1
ATP6V1B2	4.47730028100006e-133	0.346767096402375	0.299	0.078	8.26509631872611e-129	4	ATP6V1B2
RHOG	1.91403869841864e-130	0.558667815299018	0.518	0.222	3.5333154372808e-126	4	RHOG
RAC1	5.92735618566146e-129	0.672487840488607	0.773	0.506	1.09418995187311e-124	4	RAC1
EFHD2	1.6184061990059e-128	0.460991043472069	0.443	0.163	2.98757784336488e-124	4	EFHD2
SDCBP	2.54689408857615e-128	0.711051634329383	0.59	0.303	4.70156648751157e-124	4	SDCBP
DAZAP2	1.15866853678155e-127	0.653929675371268	0.769	0.483	2.13890211889875e-123	4	DAZAP2
GSTP1	1.99962605183409e-125	0.708799940132115	0.895	0.667	3.69130969168573e-121	4	GSTP1
SMCO4	3.42637119041822e-125	0.329071994329673	0.272	0.069	6.32508121751204e-121	4	SMCO4
PTPRC1	8.08377085764424e-125	0.615745248326028	0.644	0.318	1.49226410032113e-120	4	PTPRC
ARPC2	2.87978555094792e-123	0.648780099871692	0.9	0.743	5.31608412704985e-119	4	ARPC2
NBEAL11	6.02857029670211e-123	0.678230561695515	0.902	0.677	1.11287407677121e-118	4	NBEAL1
ARPC5	2.86655633107146e-122	0.639623792051626	0.811	0.566	5.29166298715792e-118	4	ARPC5
ATP5EP2	8.01223578770701e-121	0.467677771678978	0.401	0.14	1.47905872641071e-116	4	ATP5EP2
C12orf57	5.26613288383069e-119	0.945021350816984	0.626	0.346	9.72128130355146e-115	4	C12orf57
FOSL2	2.4493415701069e-118	0.399209793425238	0.339	0.107	4.52148453841734e-114	4	FOSL2
UBA521	1.47370105154688e-117	0.392132075672548	0.999	0.997	2.72045214115554e-113	4	UBA52
COX6B1	1.97176490731013e-117	0.571762444172208	0.903	0.746	3.63987801889451e-113	4	COX6B1
C9orf72	5.95780925592358e-117	0.332965565719615	0.267	0.07	1.09981158864349e-112	4	C9orf72
RNH1	4.58251123391693e-116	0.530910231835917	0.51	0.23	8.45931573781065e-112	4	RNH1
TMEM167A	4.6241425684824e-116	0.527361571784579	0.486	0.214	8.53616718141851e-112	4	TMEM167A
TKT1	5.93340679030277e-116	0.675421212179566	0.724	0.446	1.09530689348989e-111	4	TKT
LTA4H	3.13814529667934e-115	0.527443559398097	0.476	0.203	5.79301621767007e-111	4	LTA4H
LAMTOR4	3.50187755384086e-115	0.627963172125406	0.812	0.566	6.46446596439023e-111	4	LAMTOR4
PTCH2	2.85698642488071e-114	0.478747783003115	0.299	0.089	5.27399694032979e-110	4	PTCH2
LINC00152	5.47816698795529e-114	0.300095785075827	0.289	0.079	1.01126962597655e-109	4	LINC00152
UQCR11	7.27516798049906e-114	0.551998680764655	0.897	0.766	1.34299600920013e-109	4	UQCR11
LY86	2.41643844440514e-113	0.489610561459662	0.466	0.194	4.46074536837189e-109	4	LY86
CFL1	3.29376315281291e-112	0.523364240215046	0.992	0.89	6.08028678009263e-108	4	CFL1
SERPINB6	1.37889041513169e-111	0.314606450458031	0.287	0.081	2.5454317063331e-107	4	SERPINB6
GPX1	2.57437724241965e-111	0.59489646802692	0.966	0.814	4.75230038950668e-107	4	GPX1
RPLP11	2.32246464346042e-110	0.52844128951307	1	1	4.28726973182793e-106	4	RPLP1
CRIP1	1.1702228015942e-108	0.714521609206141	0.493	0.211	2.16023129174289e-104	4	CRIP1
FOS1	6.34668018842319e-108	0.680128734538713	0.984	0.911	1.17159716278292e-103	4	FOS
BRI3	7.51544557978253e-107	0.579872545070301	0.454	0.197	1.38735125402786e-102	4	BRI3
ID2	2.5033730303237e-104	0.862085328487858	0.665	0.406	4.62122661397755e-100	4	ID2
ATP5L	3.27154576170879e-104	0.473190214997436	0.978	0.905	6.03927347611443e-100	4	ATP5L
ATP5I	9.65649481320196e-104	0.567474822020894	0.856	0.675	1.78258894251708e-99	4	ATP5I
ATP6V0B	2.32050310324151e-103	0.572198296013482	0.748	0.505	4.28364872858383e-99	4	ATP6V0B
POLR2L	2.25875476344505e-99	0.575688223146069	0.817	0.619	4.16966129331955e-95	4	POLR2L
C20orf24	3.39283165313014e-99	0.48150301068151	0.487	0.229	6.26316723167823e-95	4	C20orf24
PLAC81	6.86693563352435e-99	0.677886455282896	0.69	0.419	1.2676363179486e-94	4	PLAC8
MARCKS	8.62698183336561e-99	0.435549875177055	0.302	0.099	1.59254084643929e-94	4	MARCKS
FAM45A	7.42907583543892e-98	0.368726839994637	0.331	0.116	1.37140739922202e-93	4	FAM45A
PAK1	1.5041966020847e-97	0.391143534276352	0.316	0.109	2.77674692744836e-93	4	PAK1
GIMAP4	1.95946975980329e-97	0.3533783863847	0.293	0.092	3.61718117659687e-93	4	GIMAP4
ARPC31	2.11535119870347e-97	0.543111506723094	0.929	0.798	3.90493831280661e-93	4	ARPC3
ATP5G2	1.04181957867166e-96	0.501896462389454	0.966	0.842	1.92319894222789e-92	4	ATP5G2
AP2S1	1.18880113550649e-96	0.551613532724815	0.7	0.46	2.19452689614499e-92	4	AP2S1
IGFBP7	1.31210170354332e-96	0.366540419256495	0.29	0.092	2.42213974474096e-92	4	IGFBP7
ITM2B	7.46649234301918e-96	0.709049122362519	0.879	0.777	1.37831448652134e-91	4	ITM2B
CAP1	1.16651923044281e-95	0.582907529421648	0.663	0.414	2.15339449939743e-91	4	CAP1
VMP1	3.18877713854673e-95	0.496954913485876	0.403	0.169	5.88648259775727e-91	4	VMP1
MFSD1	3.71307101284984e-95	0.36086474027896	0.363	0.137	6.85432908972081e-91	4	MFSD1
EVI2A	5.24697009511447e-95	0.482447219899424	0.441	0.194	9.68590679558132e-91	4	EVI2A
LGALS32	6.69691693919865e-95	0.320280835653534	0.36	0.126	1.23625086697607e-90	4	LGALS3
CHP1	5.90526164675453e-94	0.39079303355739	0.338	0.123	1.09011129999089e-89	4	CHP1
CORO1A1	7.36110659949222e-93	0.563935490789941	0.856	0.668	1.35886027826626e-88	4	CORO1A
GYG1	8.65023056592197e-93	0.292360206222324	0.268	0.083	1.5968325624692e-88	4	GYG1
IQGAP11	3.81063675694709e-92	0.54033372219289	0.647	0.382	7.03443545332434e-88	4	IQGAP1
MYL61	2.34203689839101e-90	0.426713903542807	0.99	0.956	4.3234001144298e-86	4	MYL6
SEC11A	7.79031712432008e-90	0.514252350364633	0.595	0.345	1.43809254114949e-85	4	SEC11A
CSF3R	1.09648605416043e-89	0.420724722994659	0.395	0.163	2.02411325598015e-85	4	CSF3R
PLSCR1	1.64144566254994e-89	0.410656902383845	0.379	0.154	3.0301086930672e-85	4	PLSCR1
TMBIM4	1.88975783418939e-89	0.481561651614719	0.524	0.269	3.48849296191362e-85	4	TMBIM4
UBE2D1	8.44989834023946e-89	0.372320160307146	0.349	0.134	1.5598512336082e-84	4	UBE2D1
MIDN	8.80434155204319e-89	0.395139190477894	0.379	0.155	1.62528145050717e-84	4	MIDN
TIMP1	2.02312005098705e-88	0.543606175620657	0.574	0.304	3.73467961412209e-84	4	TIMP1
METTL9	3.04337465650256e-88	0.57950521496924	0.57	0.335	5.61806961590372e-84	4	METTL9
